Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
36233.0,1.11228104326881,0.0128598620052968,1.46709409574014,2.92916542580024,-0.966608387519531,0.349964696846129,-0.717405963929249,0.295727000211646,0.703719004482728,0.431633162043205,-1.63323210799857,-0.530182199881719,-1.7375241071984,-0.402994347846809,-1.30973686624904,0.105481517605193,0.0961051485653156,-0.112218109291214,-0.555307456834117,-0.291679674903917,0.0022031864219722,0.290315146437725,-0.109064272695328,0.397239984607771,0.562790751401447,0.218329370048573,0.0382056637583135,0.0235039394480355,0.0,0
72612.0,-2.08731553652778,2.63198958666562,-0.700363157391398,2.46345908502695,-1.16394246924351,-0.672339684385334,-0.954929647478778,1.56484610180268,-1.68246920961001,0.251845686935161,-1.05408253847648,1.20330114056091,1.91400135918669,1.12489640141191,0.226167054181608,0.78558242321162,0.140254134608039,-0.119173494352958,-0.351859828100013,-0.558056696310348,0.366004913953366,0.394516144903982,0.375036553107563,0.411197447322096,-1.12704858326317,-0.299052296727532,-1.24676335128451,-0.397470498769063,0.99,0
49878.0,1.23887640793738,-0.831166216197819,1.04880725890957,-0.727063224552046,-1.41781699563412,-0.0605276186489826,-1.19895231100419,0.220722476631309,-0.627420413761138,0.734109641067692,1.72853918765262,0.0335153439347166,-0.152483288004968,-0.141876475206314,0.688441883486948,1.34055793312187,0.177669500474981,-0.830729709571926,0.0733099126329418,0.0785114064922585,0.48142673290891,1.28613208732595,-0.0723124972265606,0.259278673794717,0.279017299736279,-0.0503209576718321,0.0449930612600236,0.016727520891542,29.95,0
131569.0,2.29955654051832,-1.29034475901649,-1.4299050936291,-1.75675505935607,-0.889678767969184,-0.687955175863559,-0.929895155036101,-0.164136438278561,-1.73705642593306,1.87409882701111,0.721193691669568,-0.688141697324333,-0.385992319728747,0.22121684705227,-0.396786023574022,-0.372613295865663,0.188998046857704,0.659038341089575,-0.0446395981613393,-0.45001700987202,0.110111439251408,0.695595113869795,0.105591807275881,0.758936176140291,0.0500710099886812,0.0170407415490488,-0.0271877288365409,-0.065185648297059,15.0,0
118064.0,-1.60681591824622,0.117828253778898,1.64510844606516,-0.824409197014989,0.379797052700215,-0.0903546409997109,0.232396984372254,0.0781952282671843,0.288506326277058,-0.536932951914403,0.220529814853192,0.0268363186258076,-0.715857678269767,0.0810778665487129,0.213060567807802,0.626489677159313,-1.1008938639738,1.14983374380534,0.119477495398762,-0.302081691659937,0.210200853334433,0.600742911804261,-0.595231544511793,-0.477615841789282,0.646630012120599,-0.142555085711907,-0.351908539578516,0.242642054882237,60.57,0
147987.0,0.0306017006258218,0.822387401576133,0.15456311506404,-0.795206057224028,0.668194201609068,-0.570072358592492,0.918493261806677,-0.0473799388608545,-0.308319999147457,-0.248063772144,0.457579889206606,0.804588749168507,0.195747647914848,0.245199873168996,-1.09749453099262,0.207613080753463,-0.812773631242135,-0.150530628581364,0.351127389445233,-0.0020600811324115,-0.232194705691561,-0.514011065980894,0.006895212928201,-0.407969722846309,-0.460461340714344,0.144325666266698,0.244146332209206,0.0836795342057209,3.57,0
15213.0,-1.01015155102797,0.229927484850654,1.54238038713793,1.71059484916375,-1.83248713876758,2.7781813697148,2.42167919063448,-0.281178532019642,1.86450477476265,-0.934011709217456,-0.665830495855834,-1.99904875624888,2.42602607665426,0.127711062283914,-1.99900682246573,-1.35308421207446,1.34670169965972,-0.579216858803113,1.35639584501915,0.315703283669744,-0.641250296558219,-0.702956631150801,0.220286431557131,-0.794042626632036,0.125441751910057,-0.389499426343534,0.342996192814754,-0.18717454352895,539.87,0
167597.0,-1.28456965934114,1.53567186415249,-1.61033320602703,-0.952844248840314,0.850470858158597,1.22828977307729,-0.441759730922667,1.40762363705587,0.231093420942349,-0.622475993580956,0.471829997564454,-0.183910703868694,-1.75911644736069,-0.257156106090303,0.170284590534823,0.245672969578932,1.20536033163735,-0.0663551692868535,-1.03765893690797,-0.284677689653753,0.166269010642847,0.309034953203251,0.123903930836888,-1.07779350319657,-0.718430756339031,0.43802118449315,-0.207420870081991,0.0874542201541354,3.01,0
116062.0,2.12644118265467,-0.859379180366514,-1.40227500752567,-1.02709965303395,-0.472229690662813,-0.879727640314711,-0.39269470852069,-0.277119783166555,-0.778989174875856,1.01947197771667,0.833198730603607,0.117995385098046,0.47956136532027,0.127865915569987,-0.344239608686117,1.1984467296225,-0.251149281231334,-0.689436271396634,0.795226902702852,0.0862232497937147,0.504853629311943,1.37469657148239,-0.102981326982791,-0.263510572970376,0.19768275536604,0.0706047795869594,-0.045277674364303,-0.0704508961403254,52.8,0
47075.0,0.952298473600046,-0.0582195599051924,0.446594445976388,1.54628730306729,-0.360652844888927,-0.326927576360154,0.242461887341368,-0.0934421904977038,0.176865635286552,-0.186340981342512,-0.152071843380469,0.924316475484632,0.359109282860021,0.0023238674245437,-0.164506618250815,-0.830861081878421,0.355425703262113,-1.13041850127922,-0.526004165804159,0.032513168141105,-0.0146401339817219,-0.0035513842033869,-0.11513297685134,0.427830667298158,0.601166604812283,-0.344682933449052,0.0253150496432153,0.0374568991430161,106.57,0
119238.0,-0.156297684156055,-1.11279835890654,0.630824642354883,-2.50133097638076,0.402280158175495,1.13186385928373,-1.00158693872801,0.460501747613736,-2.14277435484764,1.04349951821233,0.614606529273586,-0.0862525421684826,0.955453163045454,-0.438580345239174,-0.237942525890032,-1.19615815996626,0.8278699747467,-0.463174794629194,-0.411014652107466,-0.249643158916086,0.124662841639118,0.850212752969961,0.116393672144855,-1.63142787414345,-1.13634501081514,-0.12477045450535,0.295608260776794,0.21174024021789,9.9,0
142524.0,-2.8226159502689,2.32740000248832,0.189390023145906,1.12525549239469,-1.50635744846049,-0.150469470775717,-0.964567330464229,2.00404682988464,0.236055973434573,-0.416742415837278,-2.13246452355938,-0.152207449124264,-1.97714845408678,1.12174864879599,-0.650593546168935,-0.44017003628234,1.18644457047802,-0.344667115734859,1.15366300157441,-0.0688882489202253,-0.513927686703889,-1.54592590879688,0.0278577396371396,-0.143472412334168,0.544739093949534,-0.752407790982646,0.192310431978189,0.0315887838833891,17.4,0
91008.0,0.170537847704696,1.7509440629978,-2.13417952127124,-0.139081505010148,2.48213636669335,-0.609509664438859,1.50648886944715,-0.413397854537066,0.268888590132269,-1.66508943538266,1.8530509640761,-2.1857887203991,2.54763532944835,-1.12703775093002,-1.78473834299923,0.462280526223847,2.30455738194654,1.68912510335801,0.408287705443312,0.010369643469357,-0.0209222628124015,0.349920479555033,-0.306101349903353,-0.343278161935662,-0.634131971437827,0.530321979574821,0.042753018301392,0.28176661808991,0.76,0
68304.0,-1.7661730677484,-0.684528423222986,1.75173829883164,-0.595346636123118,1.01600723319413,0.213042896788834,0.06193263046449,0.226837243977241,0.228593466059979,-0.877384204407996,-0.329475434960947,1.09912625888189,0.823933262836825,-0.721469429723665,-2.03311150798643,0.142900707287211,-0.648228635742336,0.205476541073013,0.789799076852123,0.0641862115111003,-0.100183901003683,-0.0962169189330402,-0.05616129187619,-0.744031127396701,0.749248701564933,0.707171266405272,-0.139847172227517,0.136908470092721,63.66,0
150948.0,-0.220853108883846,0.424916919003359,0.255000517373603,-0.505234160391123,0.738277290120337,-1.2337591430982,0.734413878346804,-0.117153473227569,0.0681292811507717,-0.376543115776527,-1.03597710001408,-0.129679804038022,-0.514609534985921,0.238860651134433,-0.27699226372729,-0.112873596556054,-0.34046275151216,-0.734331551712492,-0.124251995326431,0.0307658164606848,-0.232187093057194,-0.627496261412847,0.158997938806727,-0.107818293581344,-0.494934752212593,0.149515936849973,0.231476110063714,0.102641776903092,9.81,0
21047.0,-1.88438073690375,1.32392037267529,0.982259978398017,-0.848761618185739,-0.797829092976074,1.8391729283364,-2.17213394081984,-1.25191480773444,-0.125512544656905,-0.230193311941541,0.851113630112887,-1.70810521496691,3.42275665199135,1.19525902950883,-1.17120061983427,0.799034717674417,1.65289293276686,-0.248851778635703,2.03299139654295,-0.397638975975132,2.56984293290955,0.191489452413658,-0.111541923546068,-1.33316298665653,0.585698955779385,0.242832389090885,-0.163323832401956,-0.0846017017033042,0.8,0
165171.0,-1.11985386812215,0.720713091031895,0.957222850113747,-0.264522905583105,0.392934499274197,0.455058555079404,0.402453917030088,0.680744131404721,-0.533716535041869,-0.98605339084075,0.0946519538004809,0.920294935797259,0.394219876697404,0.31212270698996,-1.01383992465743,0.965353770544891,-1.19148857425072,0.554207672515358,-0.637121920559968,-0.0434026213402826,-0.0182049324675193,-0.441885156884946,0.138013288461127,0.26800243853791,-0.180509561918099,-1.1152460177674,0.0111029220438917,0.0636058768322032,80.4,0
104181.0,-1.73830514807068,1.29349809988946,0.534057798345485,-1.23676384710851,2.45123760033396,-0.634913836536268,3.02415874530851,-2.77463810934606,4.9785612575033,5.54741832795499,2.68912382572478,-2.88954284278143,1.5296297397629,-1.32077349282027,-0.370317727137142,-1.32527065753027,-1.53973850731035,0.523136252386225,0.0647764520471126,1.93602908306964,-0.827449815504026,1.26212940851221,-0.605973948808874,-0.532506958124229,-0.494902720474665,-0.536696575337055,-0.451970185460107,-1.20088674326755,1.0,0
83827.0,1.06473743992137,-0.956072396784977,-0.571482726616289,-0.843313321006808,1.22330318634673,3.90992716940071,-1.09508834827395,1.02709979955103,1.06333877292084,-0.439941175311941,-0.568234348410937,0.398964576380003,-0.0674763180116968,-0.387840389187488,-0.100544789868169,0.220462471685326,-0.351128663321748,-0.171205958263599,0.804737598546872,0.258411863230558,-0.223903614741849,-0.773741618118263,-0.0474376926709829,1.08269601418214,0.256818702968567,0.946691467679969,-0.0512204879412636,0.0257538470934046,113.16,0
62650.0,0.941690183778215,0.253147567250536,0.224931456052843,2.41008932538791,0.153731642817647,0.0956222212805381,0.311469027421335,0.0696246534972024,-1.1228405171655,0.807013908399843,1.29871586132782,0.430547610305205,-0.561623031088161,0.756424442393445,-0.0917162225028127,0.400031541128013,-0.469369799949257,-0.320834626808636,-1.0113860570449,-0.0167389118622059,0.0835730665146802,-0.0255166846124009,-0.113862266088145,-0.001866141190351,0.454958172709431,0.0106601947145472,-0.0359749976718482,0.0176772373464194,99.1,0
78870.0,0.991801922317725,-1.96629042985562,0.0139953937653871,-1.28446101159392,-1.58041724611309,-0.170212076967413,-0.806285198270902,-0.0131705611005085,-1.57198793477847,1.30004909375304,-0.950281876524006,-1.81123353830768,-1.08465391996079,0.0854384376866056,1.17143680101666,-0.290602464505022,0.661507207914166,-0.249880103716544,-0.383541252755858,0.0871854356521714,-0.321525042247015,-1.23373209914151,-0.0364529472227809,-0.566716276360014,-0.0375690917760465,-0.439389510405282,-0.0097890215823874,0.0617254910289156,277.9,0
123706.0,-0.205138416544959,0.382258233766683,0.847285012573127,-1.90119245371652,-0.166144318512502,0.0493273063704093,-0.371150622704221,-1.62632863484048,0.653442956121115,-1.0548287912502,-1.00071671018657,0.739200566282687,1.07646081306374,-0.457829515708204,-0.429714843973456,0.975422381053488,-1.00603881529737,-0.253344094304196,-1.6076914475555,-0.444045623834633,1.70295959030682,0.0383559720635259,-0.27263805298405,0.778525257647637,0.941755522538424,1.27093790119923,0.0927468418792793,0.203295096761939,34.99,0
136234.0,1.61374357581941,-1.97813781352515,-2.35848680827197,-2.41926212621642,-0.903893366057928,-1.81423140322302,0.505732411500642,-0.699172443475457,0.702540479935428,-0.536201685742666,-0.765431123363627,0.700531400174763,0.591872340637253,0.499772672533478,0.990209345891798,-2.82342675784825,0.168886949645707,1.23961105371445,0.271812213274153,0.0883693926543255,-0.039404721983679,-0.11381109235117,-0.274743477084598,-0.0827627383957142,0.266936820304708,-0.730027689664062,-0.0265057555026949,0.0011292412776966,349.98,0
1216.0,-1.43610331089894,1.67797620743847,0.456476843404397,0.0398524529610278,-0.699440350399147,-1.14961343455871,0.0506238712398384,0.685858849752527,0.0832639829240079,-0.0762533004702688,-0.690713052693831,-0.817782221770038,-1.63958088398199,0.225084893894712,1.08672401831184,0.596355903907733,0.327759199058215,0.107872477750919,-0.142879314241135,0.103836991968347,-0.31424356969255,-0.888706820180361,0.0886899127866481,0.270677787555927,-0.0996563269149944,0.0634020834341807,0.0355133003322452,-0.137543875845123,9.99,0
170711.0,2.22810578181273,-1.40900805148005,-0.771069058016557,-1.64311378687954,-1.21139737515798,-0.349803040796888,-1.19367412713541,-0.119305849925406,-1.49114042769221,1.68551203052627,0.617047331045155,0.388800939255832,1.44688552570076,-0.518526264471594,-0.868982507696098,-0.317276320818085,0.0999231096385062,0.336358827288998,0.141858016931357,-0.329989960413748,-0.101615833910315,0.232164834611706,0.183087741036324,-0.386161831967334,-0.224514050312154,-0.176969956753834,0.0242722412689443,-0.0557030977936439,30.0,0
87167.0,2.0427131651104,-0.0685384682638386,-1.36257173555553,0.167485777397065,0.186376956025271,-0.732492643929784,0.0964423830258819,-0.207539060685625,0.364447493146554,0.166295484877524,0.791966135616935,1.01336652631257,0.265013416038185,0.596491506245039,0.121756911110473,0.0437702981248871,-0.8471128328725,0.464353126064687,0.085065806210881,-0.215925390218732,0.297663974276074,1.01336628489259,-0.0485790789579121,-0.351300342651291,0.260074560860224,-0.0965019564343186,-0.0157247440681358,-0.071187128448041,1.0,0
151423.0,0.232189020811225,0.941870281492247,-0.611981811161287,-0.562879795077487,1.25859454139504,-0.919126593204628,1.14347143025803,-0.438695035004168,0.18874685678135,-0.406051481972264,-0.567742276627553,0.231865449270319,0.749561279070241,-1.37215325748708,-0.417257926632273,0.184998835857395,0.151096148902588,-0.316347325740533,-0.256324975760496,0.0645164507185925,-0.286990198796784,-0.46424956259594,0.212312018989464,0.583572390974412,-1.27664025850981,-0.0739543215584473,0.0976329229079755,0.01381237485979,1.29,0
114556.0,2.0692982281353,0.224123230619451,-1.64168657466788,0.43322845065303,0.441175689897263,-0.92023492529028,0.244619535176036,-0.291183636649075,0.358738274428541,-0.402979213592543,-0.331221579584839,0.631093001580365,0.893227663191548,-1.00690460795385,0.104686658840544,0.246572776263368,0.462521518139321,-0.445325044923688,0.008481863377067,-0.105988088190501,-0.348396513547732,-0.856063359654155,0.342791663102238,0.661813538752025,-0.243025162606267,0.16247754647008,-0.0569354378054867,-0.0276701143441161,1.29,0
70685.0,1.46976510774228,-1.33666771860452,0.362956182874172,-1.65795465425684,-1.35784349634144,0.229301329280525,-1.44126270195195,0.12436126533029,-1.62492876859477,1.59409765171918,0.0058284241403949,-0.920947585886165,0.124665384284132,-0.2965607462434,0.279440539355693,0.426105641289577,-0.26772481749398,1.34099159766412,0.248721260871593,-0.241581000709853,-0.0164654244113159,0.253181836700573,-0.210392435153844,-0.850434969274441,0.463947778165132,0.0067260942998685,0.0404857179174255,0.0098265293308118,45.0,0
149519.0,1.73612767065666,-1.62319864948075,-0.642013681054821,-0.849596857345669,-1.19240287375665,-0.162749903134899,-0.868164590444677,-0.0569976892132335,-0.287216605543461,0.806459253480579,0.891757188289272,0.617563482591535,1.33519694071887,-0.450801994660494,-0.141991568301783,1.58831014511239,-0.386976734546754,-0.527433900994734,0.545707208400811,0.476141244446948,0.569871397543461,1.25472833953831,-0.103942004681676,-0.31865583221479,-0.244326885811649,-0.0854287758687734,-0.0168655955361537,-0.0206134097544109,216.92,0
34436.0,-0.891745493391622,-0.206088733973122,2.31376037325465,-2.11896076451509,-1.22667588622113,-0.359906219666261,0.357234529030366,0.136212876984159,1.80311222446124,-2.16866110535062,-1.19696960799035,0.146717247350119,-1.08365236908307,-0.604704839883893,-0.458339369874675,-0.772992033973267,0.187889146251104,0.212327905839681,0.501065977722084,0.06249295447961,0.194657694006376,0.721866411039504,-0.270677281315596,0.462139961832591,0.691952663682728,0.153227040132094,0.0357179502984913,0.0653124983627182,104.4,0
149183.0,-0.623893437584351,1.18394223734753,-0.0382355968880922,-0.769347369234342,0.715058245050478,-0.726681121587442,0.807015649295376,0.106589435257913,-0.561082344297693,-0.843800554412528,-1.52074256700361,0.681958302318939,1.451907818081,0.176900393706229,-0.536436655763195,0.10307704163087,-0.544261117680576,-0.603224948749038,0.300608721432247,-0.169864080373666,-0.15245965651254,-0.494075112614107,-0.0050195966877529,-0.61840038917539,-0.512159658305798,0.144264656304621,-0.140191661831642,0.102858624846738,1.29,0
93358.0,-4.91680837550823,4.40838378471296,-3.30100324056035,-0.662563767451312,-1.65816846564334,-1.62732894369561,-0.971170699797264,1.86976870960698,3.20775688771503,2.48513622053584,-0.516548918121819,-2.13328435431224,0.991267121637388,2.63795769146505,-0.0888350175262114,-0.147207861207362,1.07221818432548,0.421173252417325,-0.626091568690716,0.842525180271214,0.0245656069479853,0.762257569382999,0.357130980856256,-0.112803189967482,-0.0719709620798914,-0.204781233333054,0.921652280139156,0.918617665521424,7.63,0
139136.0,1.9884631096558,-0.0468642143782372,-1.8281640383991,0.596953225720972,0.261872880559495,-0.628728048865991,-0.0772243762533011,-0.0427517417034018,0.724042607908876,-0.488739259700992,0.66534058063859,0.21250768122266,-1.07431860022509,-1.3433439526517,-0.951381658497768,0.409752050036215,0.952849491656249,0.821059318451558,0.248376046853547,-0.203272344515113,-0.0051141729651946,0.214174293918583,-0.015547293769866,-0.558068742409245,0.0651780280963687,0.65097610756753,-0.0493940544883509,-0.0450928901028681,14.4,0
146270.0,-0.122512738286115,0.999718074326581,-0.564338371264058,-0.73036381527779,1.6532120270526,-0.464199421340266,1.6710340310034,-0.406542975373518,-0.947334115343641,-0.58858534299398,-1.47733999974678,0.173459682420749,1.16331746280381,0.230668743876343,-0.493262971043829,-0.682761806344178,-0.329131028534268,-0.440073603374919,0.853816480038708,0.111284036419071,0.15927001436405,0.574588318551109,-0.425911323888145,0.160670725674869,0.345729126007588,0.87392836401006,0.0315453456240979,0.128557449189738,28.89,0
143328.0,-0.0065981363842905,0.772040365781987,0.340052915318635,-0.672743187892611,0.362756264574384,-0.868506235472186,0.870716196567809,-0.0314240957623391,-0.216945081983092,-0.224364240423722,0.749892193625761,0.528082637459344,-0.709089739278284,0.437605352372462,-1.04269249071714,0.105069382967855,-0.590143632924947,-0.207445732652611,0.174546213956137,-0.0692826432587699,-0.209541416652086,-0.492414525496846,0.077229580362517,0.0535708605927408,-0.55254549471235,0.117106199762262,0.239279422810616,0.0868930571060784,3.59,0
145887.0,0.475757999748409,0.085774191579992,-0.0767151242671271,-0.254109144142786,-0.228243067475513,0.49315468608751,0.331721765376021,0.0483895656462132,0.692010556102942,-0.25872458338279,-0.077311353944103,0.564779524652759,0.424469254933637,-0.0290461790272169,0.457975945375428,0.455658411785716,-1.17766326688534,1.3841875814202,0.834365412980454,-0.0962312055106383,0.29567452675825,0.996203547573508,-0.0177822727032238,-1.03030926108131,-0.525183306430396,-0.526044072938132,-0.0030763801527839,-0.106660927254999,123.57,0
80794.0,-1.79602171657193,1.98764505032646,0.0359944040397643,1.06410290394155,-0.461323960221177,0.286288012372015,-0.675611217395812,1.4754917867339,-0.762192893010554,-1.14271881427181,0.685603827226703,0.927775574222928,-0.286516937532432,-0.205531736573906,-0.401722905773527,0.0627779115756144,1.53832009244064,0.524392178857914,0.750464462299209,-0.375744506601513,0.019023323428308,-0.322049054395234,0.0098185253473404,-0.436404972021595,-0.2253004509646,-0.488003200008905,-0.592050927278653,-0.0465900909349872,3.98,0
146850.0,0.165979141080209,0.812806355587338,-0.815380840358537,-0.855774464614215,1.23859758121093,-0.0290789075257518,0.718180153159875,0.210205924305318,0.0624283889903689,-0.605317471807384,-0.169091927608366,-0.812601905665585,-1.93867832712548,-0.473605304624672,-0.64963095774649,0.894410048976038,-0.107161509908084,0.831524578551716,0.42477741731356,-0.067645192722709,-0.373889267812255,-1.05942272603824,-0.0056212766433214,-0.456918413432909,-0.395044552154624,0.159168052100479,0.20378869047266,0.0604809253114794,3.99,0
32008.0,-0.706218357849682,1.38540003966129,0.924749493272967,0.10717693967169,-0.26595077555808,-1.00421648887445,0.441039288942563,0.314758116167846,-0.662429235237234,-0.765223807029657,-0.252589168297849,0.409288565449757,0.804233251192419,-0.235481421859888,0.787532089906194,0.47794785843201,0.140622259958685,-0.171372741143898,-0.103803297542008,0.0766830046772409,-0.205445515914467,-0.650611732855997,0.0664893842996462,0.348722618123705,-0.109629975058288,0.0717205005462501,0.119551356043755,0.0370388327215528,17.99,0
135746.0,0.237220964527569,1.13327953006686,-2.13699715108475,-0.351947725200698,1.05652651171379,-1.25505946300331,1.19170795996122,0.0357016848341328,-0.493251942301058,-1.12577768757942,-1.07666693024182,-0.360477940363292,-0.456389861953856,-0.489112261385321,-0.687140061821763,0.061757140323652,0.817110331408557,0.0923997294436261,-0.310830323189885,-0.23145211108659,0.176278607197646,0.430975256360519,0.0198290908624377,0.524414860430017,-0.26276863715301,0.524325400476044,-0.166575490600959,-0.0429855651787067,42.81,0
77770.0,-1.18469668313973,-0.495912383691869,2.37337151528295,-0.732325830064447,-0.233230893031208,-0.737038485837503,-0.165558900671145,0.252352146898589,0.852273040245818,-1.15799735725693,-1.29365353076411,-0.413291542294622,-1.49709184074155,-0.40317297755719,-0.837671634180901,0.139398377388533,-0.0606819024637799,-0.353071353009639,-0.183697801366594,0.078749812024633,-0.0910066252290827,-0.431648994075579,0.107979393903687,0.408119762234459,-0.151344244372274,0.784219622685253,-0.027667995774337,0.10394295279652,55.06,0
